log10_MI,log10_MGUT,max_frac_mismatch,alpha_GUT,tau_p_eppi0_years
10.283018867924529,15.549883361977502,0.013904200624113372,0.023520046673163455,4.5790677806952426e+33
10.320754716981131,15.555331749554751,0.012950497399062825,0.023518141487561598,4.815495521301284e+33
10.358490566037736,15.560782811426007,0.011996899277546514,0.023516235600071787,5.06425567251107e+33
10.39622641509434,15.56623653047368,0.011043406654029036,0.023514329017542007,5.32599707091943e+33
10.433962264150944,15.571692889745346,0.010090019918889791,0.023512421746756426,5.601402944115997e+33
10.471698113207546,15.577151872452022,0.009136739458474541,0.023510513794435268,5.891192745443704e+33
10.50943396226415,15.582613461965826,0.008183565655140279,0.02350860516723698,6.196124087172865e+33
10.547169811320755,15.588077641818053,0.007230498887282889,0.0235066958717578,6.516994777451441e+33
10.584905660377359,15.593544395697087,0.006277539529423034,0.023504785914533227,6.854644966597856e+33
10.622641509433961,15.599013707446243,0.005324687952233152,0.02350287530203851,7.209959408640482e+33
10.660377358490566,15.604485561062265,0.004371944522588796,0.023500964040689538,7.583869844372347e+33
10.69811320754717,15.609959940692908,0.0034193096036038255,0.023499052136843484,7.977357512377823e+33
10.735849056603774,15.61543683063488,0.0024667835547204126,0.023497139596799752,8.391455795020239e+33
10.773584905660377,15.62091621533309,0.001570021501790284,0.023495226426800235,8.827253006763854e+33
10.81132075471698,15.626398079377351,0.0010888853842463703,0.023493312633030703,9.285895332220351e+33
10.849056603773585,15.63188240750145,0.0009979406321018393,0.02349139822162055,9.768589922388193e+33
10.88679245283019,15.637369184581235,0.0014689988156482456,0.023489483198644644,1.0276608157377498e+34
10.924528301886792,15.642858395632603,0.002294201312701638,0.02348756757012333,1.081128908468356e+34
10.962264150943396,15.648350025810107,0.0032460667952932676,0.023485651342022604,1.1374043042571277e+34
11.0,15.653844060404712,0.0041978209919659015,0.0234837345202562,1.1966355478435607e+34
11.037735849056604,15.659340484843002,0.005149463571391934,0.02348181711068461,1.2589790972929102e+34
11.075471698113208,15.664839284684817,0.006100994205583662,0.023479899119116885,1.3245997480666606e+34
11.11320754716981,15.670340445621333,0.00705241256981393,0.023477980551310885,1.3936710799431268e+34
11.150943396226415,15.67584395347452,0.008003718342620914,0.02347606141297401,1.4663759280391572e+34
11.18867924528302,15.681349794194897,0.008954911205754694,0.023474141709762975,1.5429068791998268e+34
11.226415094339622,15.686857953859713,0.009905990844143384,0.02347222144728625,1.62346679515376e+34
11.264150943396226,15.692368418672107,0.01085695694583274,0.023470300631102566,1.708269363895968e+34
11.30188679245283,15.697881174959106,0.011807809201988357,0.02346837926672259,1.7975396807946198e+34
11.339622641509434,15.70339620917033,0.012758547306847962,0.023466457359610074,1.8915148610606324e+34
11.377358490566039,15.708913507876442,0.013709170957645183,0.02346453491518076,1.99044468526599e+34
11.415094339622641,15.714433057767963,0.014659679854659685,0.023462611938804313,2.0945922797118803e+34
11.452830188679245,15.719954845652993,0.0156100737010689,0.02346068843580459,2.2042348335103766e+34
11.49056603773585,15.725478858457299,0.016560352203035332,0.023458764411459734,2.3196643544365323e+34
11.528301886792452,15.731005083221673,0.017510515069611227,0.023456839871003294,2.441188465555771e+34
11.566037735849056,15.736533507100706,0.01846056201265168,0.023454914819623994,2.56913124491855e+34
11.60377358490566,15.742064117362373,0.01941049274692121,0.023452989262467142,2.7038341106538943e+34
11.641509433962264,15.747596901385897,0.020360306989932485,0.02345106320463449,2.845656753866308e+34
11.679245283018869,15.753131846660072,0.02131000446197846,0.023449136651185087,2.9949781219782714e+34
11.716981132075471,15.758668940783084,0.022259584886089784,0.02344720960713569,3.1521974552913173e+34
11.754716981132075,15.764208171460764,0.02320904798800937,0.02344528207746088,3.3177353795754546e+34
11.79245283018868,15.76974952650511,0.024158393496139467,0.02344335406709396,3.492035057776255e+34
11.830188679245282,15.775292993833142,0.02510762114154689,0.02344142558092763,3.6755634040560174e+34
11.867924528301886,15.780838561465924,0.026056730657909685,0.023439496623814168,3.86881236355503e+34
11.90566037735849,15.786386217527202,0.027005721781479843,0.023437567200565255,4.0723002614258586e+34
11.943396226415095,15.791935950242527,0.027954594251103387,0.02343563731595352,4.286573224937551e+34
